,Title,Total,Price,Location
0,"Logitech G923 True Force Steering Wheel and Pedals for PC, PS4 and PS5",5 Terjual,Rp5.499.000,KOTA JAKARTA PUSAT
1,Stir Racing Wheel PS5 PS4 Xbox PC Nintendo Switch Lucky Fox Steering,Rp999.000,Wheel,KOTA MALANG
2,Stand Dudukan Stik Kontroler/Gamepad Display Stand/Stick Controller Vertical Stand,4 Terjual,Rp89.000,KOTA TANGERANG
3,Nintendo Switch Dobe Folding Stand DOBE Stand Holder Lipat Foldable ABS Compact Bracket,289 Terjual,Rp32.490,KOTA JAKARTA BARAT
4,Universal Power Handle Setir Mobil / Steering Wheel Knob Model Sporty,9 Terjual,Rp38.000,KOTA TANGERANG
5,PXN A10 Steering Wheel Stand for Logitech Thrustmaster Fanatec PXN etc,Rp1.699.000,Steering,KOTA JAKARTA BARAT
6,Racing stand Simulator Steering Wheel Stand Tempat dudukan Bracket Cockpit,8 Terjual,Rp1.649.000,KOTA JAKARTA BARAT
7,PXN V9 Pro Gaming Steering Wheel 900° Degree Gamepad Controller Racing Video Game Vibration,194 Terjual,Rp2.000.000,KOTA JAKARTA BARAT
8,Sensing Frame Holder Stand for Shifter Sterring Wheel Stand,3 Terjual,Rp175.000,KOTA JAKARTA BARAT
9,PXN V900 Racing Wheel Race Steering Wheel with Pedals for PC PS3 PS4 Xbox One Nintendo Switch,156 Terjual,Rp1.349.000,KOTA JAKARTA BARAT
10,PXN V10 Force Feedback Racing Car Game Steering Wheel 900 Degrees H Gear PS4 PC XBOX Series X/S & Switch,9 Terjual,Rp4.299.000,KOTA JAKARTA BARAT
11,"mini wheel steering xbox one, ps4, ps3",27 Terjual,Rp39.500,KAB. BOGOR
12,steering wheel PS2/ PS3/ PS4/ PC stir game mobil balap,Rp520.000,PS2/,KOTA BANDUNG
13,STIR PXN V3II Vibration Motor Racing Game Steering Wheel With Pedal PS3 PS4 Switch PC Xbox One & 360,108 Terjual,Rp948.000,KAB. TANGERANG
14,Racing Wheel Nintendo Wii Steering Stir Wiimote Remote Nintendo Wii Mario Kart Original Pabrik,103 Terjual,Rp49.000,KOTA TANGERANG
