,Title,Total,Price,Location
40,Lepi bag - Lopobya/ Tas laptop / Tas waterproof,625 Terjual,Rp41.000,KOTA BOGOR
41,"Evernext - Tas Jinjing Laptop Soft Case Laptop Haiden Cover Macbook Asus HP Dell Pelindung Laptop 14"" Cover Laptop Samsung Toshiba","3,5RB Terjual",Rp85.000,KOTA TANGERANG
42,MEIMEISHOP TAS LAPTOP MACBOOK SOFTCASE SLEEVE CANVAS LOKAL Waterproof 14 inch,10RB+ Terjual,Rp28.500,KOTA JAKARTA UTARA
43,Hyena - Backpack Colyn Series Tas Punggung Tas Ransel Unisex Tas Laptop Tas Sekolah Tas Kuliah Pria Wanita (DD22),340 Terjual,Rp67.900,KOTA JAKARTA SELATAN
44,Before Anything Else - Cody Backpack | Ransel Laptop,"1,2RB Terjual",Rp179.000,KOTA BANDUNG
45,Troveast Tas Ransel Laptop Backpack Frame Series,"9,7RB Terjual",Rp135.000,KOTA TANGERANG
46,Tas Laptop Lenovo Original,6 Terjual,Rp95.000,KOTA TANGERANG
47,Tas Laptop 14 inch/ Softcase Laptop/ Sleeve MacBook Jinjing / Slim fit,"2,3RB Terjual",Rp49.500,KAB. BANDUNG
48,Consina Spacious Tas Punggung Laptop,"2,4RB Terjual",Rp148.750,KOTA BEKASI
49,ESCORTBAGS TAS LAPTOP/LAPTOP CASE/PELINDUNG LAPTOP/WANITA/COVER LAPTOP/NOTEBOOK/MACBOOK/13 14 INCH (Untuk Laptop SLIM),"1,2RB Terjual",Rp33.725,KOTA BANDUNG
50,Tas Laptop Sarung Laptop 13 14 Inch Kander,132 Terjual,Rp28.500,KAB. BANDUNG
51,Rhodey Sleeve Case Laptop Material Wool Felt Button Style 12 Inch DA58,49 Terjual,Rp16.900,KOTA JAKARTA BARAT
52,"Evernext - Tas Laptop Waterproof Soft Case Laptop Dalton Anti Air 14""-15"" Pelindung Laptop Acer Asus Samsung","1,4RB Terjual",Rp115.000,KOTA TANGERANG
53,RCKLS. Tas Pria Tas Laptop Ransel Laptop Muller,641 Terjual,Rp215.000,KOTA BANDUNG
54,HEYLOOK Official - Tas Ransel River Pria Tas Laptop Punggung Backpack Wanita Kuliah,10RB+ Terjual,Rp99.000,KOTA TANGERANG
55,VOOVA Tas Laptop Sleeve Case/Laptop Bag/Briefcase/Tablet Bag/Liner Bag/Tas Liner Komputer/Tas Komputer Anti-jatuh,16 Terjual,Rp70.900,KAB. TANGERANG
56,"VOOVA Tas Laptop, 12""-16"" Jinjing Protable Waterproof Laptop Bag/Tas Laptop Sleeve Case/Laptop Bag/Briefcase/Tablet Bag/Shockproof And Velvet Adding",10RB+ Terjual,Rp80.900,KAB. TANGERANG
57,TORCH Ganghwa Tas Ransel Punggung Sekolah Kerja Travelling Laptop Pria Wanita Tahan Air 19 Liter - Daily Backpack Water Ressistant Rain Cover,727 Terjual,Rp332.280,KOTA DEPOK
58,Bostanten Ransel Pria Ransel Laptop Kulit PU Unisex Tahan Air Kasual | Kerja,"2,3RB Terjual",Rp299.000,KOTA JAKARTA UTARA
59,TAS LAPTOP SELEMPANG STRAP 12” -16”(FREE CUSTOM NAMA),"1,9RB Terjual",Rp166.250,KOTA BANDUNG
