,Title,Total,Price,Location
59,Ipega Battery Pack for Xbox Series X / S Controller PG-XBX001,Terjual 80+,Rp125.000,Jakarta Utara
60,[Game Xbox] Order Game Xbox,Terjual 4 rb+,Rp1.000,Kab. Bandung
61,Stick Stik Xbox One S Wireless Controller,Terjual 1 rb+,Rp699.000,Jakarta Pusat
62,Xbox One Elite Wireless Controller Series 2 Starter Bundle,Terjual 100+,Rp2.425.000,Jakarta Utara
63,Xbox 360 slim S sudah RGH normal batangan,Terjual 10,Rp760.000,Bekasi
64,Xbox 360 slim S sudah RGH normal batangan,Terjual 10,Rp760.000,Bekasi
65,HDD Hardisk External Eksternal XBOX 360 JTAG RGH Full Game 320 500 GB,Terjual 40+,Rp310.000,Jakarta Utara
66,karet tombol stik xbox 360,Terjual 13,Rp20.000,Bekasi
67,karet tombol stik xbox 360,Terjual 13,Rp20.000,Bekasi
68,Gamepass Xbox Ultimate Perpanjangan,Terjual 50+,Rp165.000,Tasikmalaya
69,XBOX One Wireless Controller stick stik xbox one,Terjual 1 rb+,Rp799.000,Jakarta Pusat
70,Dobe Xbox Series S Multifunctional Cooling Fan Stand + Battery Pack,Terjual 80+,Rp288.000,Jakarta Utara
71,XBOX Series X Console Mesin Microsoft XBOX XSX,Terjual 12,Rp8.349.000,Jakarta Selatan
72,XBOX Series X Console Mesin Microsoft XBOX XSX,Terjual 12,Rp8.349.000,Jakarta Selatan
73,XBOX Series X Console Mesin Microsoft XBOX XSX,Terjual 12,Rp8.349.000,Jakarta Selatan
74,Xbox Core Controller - Robot White (New Xbox Series X Controller),Terjual 100+,Rp795.000,Jakarta Utara
75,SS11116 - EVA GAMEPAD SHOCKPROOF BAG XBOX ONE CONTROLLER STORAGE BOX,Terjual 80+,Rp149.700,Jakarta Barat
76,8Bitdo Mobile Gaming Phone Clip Xbox Controller Officially Licensed,Terjual 100+,Rp199.000,Jakarta Utara
77,Logitech G923 TRUEFORCE Sim Racing Wheel for Xbox Playstation and PC,Terjual 2,Rp5.282.000,Jakarta Selatan
78,Game Pass Ultimate Xbox One / Series S / X / PC Windows - 2 Bulan,Terjual 50+,Rp65.000,Kab. Bekasi
79,8BitDo Carrying Case Travel Case SN30 Pro+ Pro 2 XBox PS5 Gamepad,Terjual 250+,Rp92.500,Jakarta Barat
