,Title,Total,Price,Location
0,Steam Deck Valve Handheld Gaming 512GB 256GB 64GB PC Portable Gaming - 64GB,Terjual 100+,Rp7.760.000,Jakarta Pusat
1,LAPTOP GAMING ASUS ROG CORE I7 6700 -VGA NVIDIA GTX 950M 4 GB DDR5-MOS,cahaya depari computer,Rp5.000.000,Cashback 3%
2,"ASUS TUF GAMING F15 FX506LH i5-10300H 8GB 512GB GTX1650 4GB W10 144HZ - WIN 11 OHS, RAM 8",Terjual 90+,Rp9.690.000,Kediri
3,LAPTOP GAMING LENOVO CORE I5 7200U - VGA NVIDIA 2 GB - SSD 256 GB -8GB,Terjual 2,Rp3.000.000,Bekasi
4,LENOVO IDEAPAD SLIM 1 Ryzen 3-7320U 256GB SSD 8GB Win11+OHS,Terjual 40+,Rp7.399.000,Jakarta Barat
5,LENOVO IDEAPAD SLIM 1 Ryzen 3-7320U 256GB SSD 8GB Win11+OHS,Terjual 40+,Rp7.399.000,Jakarta Barat
6,LENOVO IDEAPAD SLIM 1 Ryzen 3-7320U 256GB SSD 8GB Win11+OHS,Terjual 40+,Rp7.399.000,Jakarta Barat
7,Lenovo Ideapad Gaming 3 GeForce RTX™ 3050 - Ryzen 5 5600 8GB 512SSD,Terjual 750+,Rp13.199.000,Jakarta Utara
8,Lenovo Ideapad Gaming 3 GeForce RTX™ 3050 - Ryzen 5 5600 8GB 512SSD,Terjual 750+,Rp13.199.000,Jakarta Utara
9,"LENOVO Ideapad D330-10IGL-0MID 10.1"" HD N4020 RAM 8GB/128GB win10 PRO",Terjual 250+,Rp3.289.000,Jakarta Pusat
10,ACER Nitro 5 AN515-58 - RTX3050 i5-12500H 16GB 512SSD WIN11 15.6 144Hz,Terjual 250+,Rp18.599.000,Jakarta Utara
11,ACER Nitro 5 AN515-58 - RTX3050 i5-12500H 16GB 512SSD WIN11 15.6 144Hz,Terjual 250+,Rp18.599.000,Jakarta Utara
12,ACER Nitro 5 AN515-58 - RTX3050 i5-12500H 16GB 512SSD WIN11 15.6 144Hz,Terjual 250+,Rp18.599.000,Jakarta Utara
13,ACER Nitro 5 AN515-58 - RTX3050 i5-12500H 16GB 512SSD WIN11 15.6 144Hz,Terjual 250+,Rp18.599.000,Jakarta Utara
14,ACER NITRO 5 AN515 55E6 | I5 12500H 16GB 512SSD RTX3050 4GB 144Hz,Terjual 50+,Rp14.199.000,Jakarta Utara
15,LAPTOP GAMING LENOVO SLIM CORE I7 5500U - VGA NVIDIA 2 GB - SSD 256,cahaya depari computer,Rp4.000.000,Cashback 3%
16,"MSI TITAN GT77 RTX4090 I9 13980HX 64GB 4TB SSD W11 17.3"" UHD MINILED ",Terjual 1,Rp92.999.000,Jakarta Utara
17,Lenovo IdeaPad Gaming 3 Ryzen 5 6600H RTX3050 512GB SSD 8GB Win11+OHS,Lenovo Authorized Jakarta Barat,Rp13.999.000,13%
18,ACER Predator Triton 300s PT314-52s i7-12700H RTX3060 16G 1TB W11 OHS,Terjual 5,Rp29.999.000,Jakarta Pusat
19,Laptop Lenovo IdeaPad Slim 3i i3-1115G4 8GB 256GB SSD Win11+OHS,Terjual 250+,Rp7.299.000,Jakarta Barat
20,ASUS TUF GAMING F15 FX506HC - I5-11400H 8G 512G RTX 3050 144Hz W10 OHS,Terjual 250+,Rp13.499.000,Jakarta Pusat
21,"LENOVO IDEAPAD GAMING 3 | R5 5600H 8GB 512SSD RTX3050 4GB 15""FHD -QEID",Terjual 250+,Rp15.499.000,Jakarta Utara
22,"LENOVO IDEAPAD GAMING 3 | R5 5600H 8GB 512SSD RTX3050 4GB 15""FHD -QEID",Terjual 250+,Rp15.499.000,Jakarta Utara
23,ACER NITRO 5 AN515 - RTX3050 I7 12700H 32GB 512SSD W11 15.6 100%sRGB,Terjual 70+,Rp20.949.000,Jakarta Utara
24,ACER NITRO 5 AN515 - RTX3050 I7 12700H 32GB 512SSD W11 15.6 100%sRGB,Terjual 70+,Rp20.949.000,Jakarta Utara
25,ACER NITRO 5 AN515 - RTX3050 I7 12700H 32GB 512SSD W11 15.6 100%sRGB,Terjual 70+,Rp20.949.000,Jakarta Utara
26,ASUS ROG Flow X13 GV301RC RYZEN 9-6900HS RTX3050 16G 1TB 120Hz W11 OHS,Terjual 30+,Rp28.999.000,Jakarta Pusat
27,ASUS ROG ZEPHYRUS G14 GA401QC RYZEN 7 5800HS 8GB 512GB RTX3050 4GB,Terjual 50+,Rp22.999.000,Jakarta Pusat
28,Lenovo Ideapad Gaming 3i i5-12500H RTX3050 512GB SSD 8GB Win11+OHS,Terjual 100+,Rp17.499.000,Jakarta Barat
29,"LENOVO IDEAPAD SLIM 3 14 RYZEN 5 5625U 8GB 512SSD W11+OHS 14""FHD -1SID",Terjual 100+,Rp9.799.000,Jakarta Utara
30,Laptop Gaming MSI GF63 Intel i5 11400H 32GB 512GB GTX1650 MAX Q Design,Terjual 4,Rp9.399.000,Depok
31,Lenovo Ideapad Gaming 3i i5-12500H RTX3050 512GB SSD 8GB Win11+OHS,Terjual 100+,Rp17.499.000,Jakarta Barat
32,Laptop Lenovo IdeaPad Slim 3 Ryzen 5 5625U 512GB SSD 8GB Win11+OHS,Terjual 30+,Rp10.699.000,Tangerang
33,Lenovo Legion 5i i7-12700H RTX3060 512GB SSD 16GB 165Hz 100% sRGB W11,Terjual 100+,Rp25.999.000,Jakarta Barat
34,Lenovo ideapad Slim 3 Ryzen 3 5300U 256GB SSD 4GB Win11+OHS,Terjual 6,Rp6.599.000,Jakarta Barat
35,ASUS TUF Gaming F15 FX506LHB-I565B6T-O11 - Bonfire Black,Terjual 80+,Rp12.913.000,Jakarta Timur
36,LENOVO IDEAPAD SLIM 3 - RYZEN 5 5625U 8GB 512SSD 14.0FHD W11 +FREE OHS,Terjual 100+,Rp8.749.000,Jakarta Utara
37,Lenovo IdeaPad Duet 5i 12IAU7 Core i5-1235U 16GB 512GB W11 OHS,Terjual 40+,Rp16.269.000,Jakarta Pusat
38,LAPTOP LENOVO IDEAPAD SLIM 3 ATHLON SILVER 3050U 8GB 256GB SSD W10+OHS,Terjual 30+,Rp5.299.000,Jakarta Pusat
